"rp_reason_code_translation_698","Die Rate war zu niedrig f&uuml;r die maximal verf&uuml;gbare Laufzeit. Die Rate wurde erh&ouml;ht.",module,RatePAY_Payment
"rp_reason_code_translation_699","Die Rate ist zu hoch f&uuml;r die minimal verf&uuml;gbare Laufzeit. Die Rate wurde verringert.",module,RatePAY_Payment
"rp_cash_payment_price","Basket amount",module,RatePAY_Payment
"rp_mouseover_cash_payment_price","Sum of all products in the basket including shipping",module,RatePAY_Payment
"rp_service_charge","Servicecharge",module,RatePAY_Payment
"rp_mouseover_service_charge","Service charge occurring one time for installment payment",module,RatePAY_Payment
"rp_effective_rate","Annual percentage rate",module,RatePAY_Payment
"rp_debit_rate","Interest rate",module,RatePAY_Payment
"rp_mouseover_debit_rate","Periodic interest rate.",module,RatePAY_Payment
"rp_interest_amount","Interest amount",module,RatePAY_Payment
"rp_mouseover_interest_amount","Sum of money resulting from the interest rate.",module,RatePAY_Payment
"rp_duration_month"," duration in months",module,RatePAY_Payment
"rp_mouseover_duration_month","Monthly partial amount.",module,RatePAY_Payment
"rp_last_rate","incl. one final installment &agrave;",module,RatePAY_Payment
"rp_mouseover_last_rate","Final installment due in the last month.",module,RatePAY_Payment
"rp_total_amount","Total amount",module,RatePAY_Payment
"rp_mouseover_total_amount","Sum to be payed by the buyer consisting of basket amount, service charge and interests.",module,RatePAY_Payment
